stop_nr;hum;temp;time;time_start;time_end;sensor_ID;round_nr
993;69.9;22.9;2021-08-06 21:35:03.365912;2021-08-06 21:34:54.300690;2021-08-06 21:35:04.310987;1;62
994;69.9;22.9;2021-08-06 21:35:25.417762;2021-08-06 21:35:16.453449;2021-08-06 21:35:26.463017;2;62
995;70.0;23.0;2021-08-06 21:35:45.466852;2021-08-06 21:35:36.753023;2021-08-06 21:35:46.762989;3;62
996;69.8;23.0;2021-08-06 21:36:05.515780;2021-08-06 21:35:56.307741;2021-08-06 21:36:06.318959;4;62
997;69.9;23.0;2021-08-06 21:36:29.570693;2021-08-06 21:36:21.406448;2021-08-06 21:36:31.415078;5;62
998;69.9;23.0;2021-08-06 21:36:53.629491;2021-08-06 21:36:45.140454;2021-08-06 21:36:55.150964;6;62
999;69.8;23.0;2021-08-06 21:37:13.678505;2021-08-06 21:37:04.843726;2021-08-06 21:37:14.851062;7;62
1000;70.0;23.1;2021-08-06 21:37:33.727514;2021-08-06 21:37:24.543520;2021-08-06 21:37:34.551007;8;62
1001;70.0;23.1;2021-08-06 21:37:51.769721;2021-08-06 21:37:43.729691;2021-08-06 21:37:53.739039;9;62
1002;70.4;23.1;2021-08-06 21:38:11.818602;2021-08-06 21:38:02.542775;2021-08-06 21:38:12.550990;10;62
1003;70.3;23.1;2021-08-06 21:38:29.864633;2021-08-06 21:38:20.389756;2021-08-06 21:38:30.399406;11;62
1004;70.6;23.0;2021-08-06 21:38:49.909668;2021-08-06 21:38:41.176755;2021-08-06 21:38:51.187067;12;62
1005;70.9;23.0;2021-08-06 21:39:09.958811;2021-08-06 21:39:00.646179;2021-08-06 21:39:10.654982;13;62
1006;70.9;22.9;2021-08-06 21:39:30.007606;2021-08-06 21:39:21.837561;2021-08-06 21:39:31.848133;14;62
1007;71.0;22.9;2021-08-06 21:39:52.059540;2021-08-06 21:39:42.304338;2021-08-06 21:39:52.315001;15;62
1008;70.8;22.9;2021-08-06 21:40:14.111519;2021-08-06 21:40:04.604988;2021-08-06 21:40:14.614926;0;63
1009;71.0;23.0;2021-08-06 21:40:38.170269;2021-08-06 21:40:29.562897;2021-08-06 21:40:39.571300;1;63
1010;71.0;22.9;2021-08-06 21:41:00.221998;2021-08-06 21:40:51.000080;2021-08-06 21:41:01.010998;2;63
1011;71.1;23.0;2021-08-06 21:41:20.271051;2021-08-06 21:41:10.842905;2021-08-06 21:41:20.851014;3;63
1012;71.0;23.0;2021-08-06 21:41:38.313036;2021-08-06 21:41:29.509045;2021-08-06 21:41:39.518980;4;63
1013;71.2;23.0;2021-08-06 21:42:02.371774;2021-08-06 21:41:53.283182;2021-08-06 21:42:03.291029;5;63
1014;71.3;23.0;2021-08-06 21:42:24.423558;2021-08-06 21:42:15.048511;2021-08-06 21:42:25.059015;6;63
1015;71.5;23.0;2021-08-06 21:42:44.472572;2021-08-06 21:42:35.600500;2021-08-06 21:42:45.611842;7;63
1016;71.6;23.0;2021-08-06 21:43:04.521476;2021-08-06 21:42:55.274195;2021-08-06 21:43:05.283103;8;63
1017;71.3;23.0;2021-08-06 21:43:24.570414;2021-08-06 21:43:15.548972;2021-08-06 21:43:25.559031;9;63
1018;71.5;23.0;2021-08-06 21:43:42.612481;2021-08-06 21:43:32.619891;2021-08-06 21:43:42.631187;10;63
1019;71.9;23.0;2021-08-06 21:43:58.651654;2021-08-06 21:43:50.436802;2021-08-06 21:44:00.446978;11;63
1020;71.8;22.9;2021-08-06 21:44:20.703499;2021-08-06 21:44:11.441332;2021-08-06 21:44:21.451000;12;63
1021;72.1;22.7;2021-08-06 21:44:38.749464;2021-08-06 21:44:29.506453;2021-08-06 21:44:39.515013;13;63
1022;72.0;22.7;2021-08-06 21:44:58.794564;2021-08-06 21:44:50.195177;2021-08-06 21:45:00.202974;14;63
1023;72.6;22.5;2021-08-06 21:49:59.508358;2021-08-06 21:49:50.656815;2021-08-06 21:50:00.667990;15;63
1024;72.5;22.6;2021-08-06 21:50:21.559863;2021-08-06 21:50:12.253709;2021-08-06 21:50:22.263114;0;64
1025;72.5;22.6;2021-08-06 21:50:45.618665;2021-08-06 21:50:36.659819;2021-08-06 21:50:46.667017;1;64
1026;72.3;22.6;2021-08-06 21:51:07.670297;2021-08-06 21:50:57.830990;2021-08-06 21:51:07.838985;2;64
1027;72.3;22.7;2021-08-06 21:51:27.719384;2021-08-06 21:51:18.636319;2021-08-06 21:51:28.646995;3;64
1028;72.2;22.7;2021-08-06 21:51:47.768060;2021-08-06 21:51:39.352635;2021-08-06 21:51:49.362964;4;64
1029;72.2;22.8;2021-08-06 21:52:09.820033;2021-08-06 21:52:00.348648;2021-08-06 21:52:10.359039;5;64
1030;71.8;22.7;2021-08-06 21:52:31.875756;2021-08-06 21:52:22.812899;2021-08-06 21:52:32.822991;6;64
1031;71.7;22.7;2021-08-06 21:52:51.920648;2021-08-06 21:52:42.994398;2021-08-06 21:52:53.005663;7;64
1032;71.8;22.8;2021-08-06 21:53:11.969478;2021-08-06 21:53:02.557219;2021-08-06 21:53:12.567057;8;64
1033;71.9;22.8;2021-08-06 21:53:30.011536;2021-08-06 21:53:21.758492;2021-08-06 21:53:31.766998;9;64
1034;72.1;22.8;2021-08-06 21:53:48.057491;2021-08-06 21:53:39.891019;2021-08-06 21:53:49.899001;10;64
1035;72.0;22.8;2021-08-06 21:54:06.099599;2021-08-06 21:53:57.475761;2021-08-06 21:54:07.479003;11;64
1036;72.0;22.8;2021-08-06 21:54:28.151312;2021-08-06 21:54:18.374246;2021-08-06 21:54:28.385502;12;64
1037;72.2;22.8;2021-08-06 21:54:44.190442;2021-08-06 21:54:36.061559;2021-08-06 21:54:46.071003;13;64
1038;72.3;22.7;2021-08-06 21:55:06.242169;2021-08-06 21:54:57.469673;2021-08-06 21:55:07.479003;14;64
1039;72.3;22.6;2021-08-06 21:55:26.291063;2021-08-06 21:55:17.730384;2021-08-06 21:55:27.736740;15;64
1040;72.4;22.7;2021-08-06 21:55:48.342907;2021-08-06 21:55:39.764788;2021-08-06 21:55:49.774973;0;65
1041;72.3;22.7;2021-08-06 21:56:14.404597;2021-08-06 21:56:05.691717;2021-08-06 21:56:15.699035;1;65
1042;72.3;22.7;2021-08-06 21:56:34.453342;2021-08-06 21:56:25.776265;2021-08-06 21:56:35.786841;2;65
1043;72.2;22.7;2021-08-06 21:56:54.502177;2021-08-06 21:56:45.288459;2021-08-06 21:56:55.298964;3;65
1044;72.2;22.8;2021-08-06 21:57:14.551778;2021-08-06 21:57:05.877355;2021-08-06 21:57:15.886975;4;65
1045;72.1;22.8;2021-08-06 21:57:38.605827;2021-08-06 21:57:29.585098;2021-08-06 21:57:39.594995;5;65
1046;72.1;22.8;2021-08-06 21:58:00.661530;2021-08-06 21:57:52.367355;2021-08-06 21:58:02.374977;6;65
1047;72.1;22.8;2021-08-06 21:58:22.713353;2021-08-06 21:58:13.898586;2021-08-06 21:58:23.907017;7;65
1048;72.1;22.8;2021-08-06 21:58:42.762206;2021-08-06 21:58:33.503493;2021-08-06 21:58:43.511147;8;65
1049;72.0;22.9;2021-08-06 21:59:04.814042;2021-08-06 21:58:55.873351;2021-08-06 21:59:05.882996;9;65
1050;72.0;23.0;2021-08-06 21:59:22.855977;2021-08-06 21:59:12.952814;2021-08-06 21:59:22.962978;10;65
1051;71.9;23.0;2021-08-06 21:59:38.895093;2021-08-06 21:59:30.537141;2021-08-06 21:59:40.546989;11;65
1052;72.0;23.0;2021-08-06 22:00:00.946950;2021-08-06 21:59:51.947235;2021-08-06 22:00:01.954965;12;65
1053;71.9;23.0;2021-08-06 22:00:18.988841;2021-08-06 22:00:10.151491;2021-08-06 22:00:20.159391;13;65
1054;72.0;22.9;2021-08-06 22:00:41.040675;2021-08-06 22:00:32.180508;2021-08-06 22:00:42.191013;14;65
1055;72.1;23.0;2021-08-06 22:01:01.089562;2021-08-06 22:00:52.678915;2021-08-06 22:01:02.686952;15;65
1056;72.9;22.8;2021-08-06 22:08:50.221735;2021-08-06 22:08:40.539672;2021-08-06 22:08:50.551010;0;66
1057;72.8;22.7;2021-08-06 22:09:12.273543;2021-08-06 22:09:03.053853;2021-08-06 22:09:13.063021;1;66
1058;72.9;22.7;2021-08-06 22:09:30.319555;2021-08-06 22:09:22.254885;2021-08-06 22:09:32.265511;2;66
1059;72.9;22.7;2021-08-06 22:09:50.368396;2021-08-06 22:09:41.302636;2021-08-06 22:09:51.313437;3;66
1060;73.1;22.8;2021-08-06 22:10:10.413328;2021-08-06 22:10:01.960392;2021-08-06 22:10:11.971050;4;66
1061;72.9;22.8;2021-08-06 22:10:30.462119;2021-08-06 22:10:20.486963;2021-08-06 22:10:30.494987;5;66
1062;72.8;22.9;2021-08-06 22:10:50.510976;2021-08-06 22:10:41.124841;2021-08-06 22:10:51.135107;6;66
1063;72.6;22.9;2021-08-06 22:11:10.560099;2021-08-06 22:11:00.623781;2021-08-06 22:11:10.633629;7;66
1064;72.6;23.0;2021-08-06 22:11:28.602060;2021-08-06 22:11:19.418361;2021-08-06 22:11:29.428865;8;66
1065;72.5;23.0;2021-08-06 22:11:44.641151;2021-08-06 22:11:36.556140;2021-08-06 22:11:46.563036;9;66
1066;72.6;23.1;2021-08-06 22:12:02.687231;2021-08-06 22:11:52.765916;2021-08-06 22:12:02.774969;10;66
1067;72.6;23.1;2021-08-06 22:12:18.726219;2021-08-06 22:12:09.837017;2021-08-06 22:12:19.847463;11;66
1068;72.7;23.0;2021-08-06 22:12:38.775333;2021-08-06 22:12:28.974799;2021-08-06 22:12:38.985336;12;66
1069;73.0;23.7;2021-08-06 22:12:54.814229;2021-08-06 22:12:45.891240;2021-08-06 22:12:55.898980;13;66
1070;72.5;22.9;2021-08-06 22:13:12.856309;2021-08-06 22:13:04.800244;2021-08-06 22:13:14.811590;14;66
1071;72.5;22.8;2021-08-06 22:13:32.905206;2021-08-06 22:13:22.971810;2021-08-06 22:13:32.978990;15;66
1072;72.6;22.9;2021-08-06 22:13:52.954121;2021-08-06 22:13:43.460193;2021-08-06 22:13:53.467125;0;67
1073;72.7;22.9;2021-08-06 22:14:17.012860;2021-08-06 22:14:07.806491;2021-08-06 22:14:17.814985;1;67
1074;72.7;22.9;2021-08-06 22:14:37.061740;2021-08-06 22:14:27.079805;2021-08-06 22:14:37.091057;2;67
1075;72.7;22.9;2021-08-06 22:14:55.107737;2021-08-06 22:14:46.013399;2021-08-06 22:14:56.022992;3;67
1076;72.7;22.9;2021-08-06 22:15:13.153817;2021-08-06 22:15:03.532814;2021-08-06 22:15:13.544065;4;67
1077;72.7;22.9;2021-08-06 22:15:33.202678;2021-08-06 22:15:24.428795;2021-08-06 22:15:34.438990;5;67
1078;72.7;22.9;2021-08-06 22:15:55.254556;2021-08-06 22:15:45.598831;2021-08-06 22:15:55.606998;6;67
1079;72.7;22.9;2021-08-06 22:16:13.300532;2021-08-06 22:16:04.503782;2021-08-06 22:16:14.511020;7;67
1080;72.7;22.9;2021-08-06 22:16:31.346534;2021-08-06 22:16:22.447886;2021-08-06 22:16:32.454990;8;67
1081;72.8;23.0;2021-08-06 22:16:49.388582;2021-08-06 22:16:40.660995;2021-08-06 22:16:50.671014;9;67
1082;73.1;23.0;2021-08-06 22:17:07.430826;2021-08-06 22:16:58.747187;2021-08-06 22:17:08.755135;10;67
1083;73.0;23.0;2021-08-06 22:17:23.469666;2021-08-06 22:17:14.637681;2021-08-06 22:17:24.646985;11;67
1084;72.7;23.0;2021-08-06 22:17:41.511650;2021-08-06 22:17:33.430374;2021-08-06 22:17:43.438969;12;67
1085;72.8;23.0;2021-08-06 22:17:59.553728;2021-08-06 22:17:50.736185;2021-08-06 22:18:00.743166;13;67
1086;72.9;22.9;2021-08-06 22:18:19.602563;2021-08-06 22:18:10.667443;2021-08-06 22:18:20.675019;14;67
1087;72.9;23.0;2021-08-06 22:18:37.644565;2021-08-06 22:18:29.467931;2021-08-06 22:18:39.478962;15;67
1088;57.7;23.9;2021-08-09 12:18:47.355126;2021-08-09 12:18:39.337500;2021-08-09 12:18:49.346908;0;68
1089;58.4;23.8;2021-08-09 12:19:13.417085;2021-08-09 12:19:04.800491;2021-08-09 12:19:14.810609;1;68
1090;58.4;23.8;2021-08-09 12:19:31.459072;2021-08-09 12:19:21.500887;2021-08-09 12:19:31.510770;2;68
1091;58.6;23.8;2021-08-09 12:19:47.498342;2021-08-09 12:19:38.057433;2021-08-09 12:19:48.066682;3;68
1092;59.3;23.7;2021-08-09 12:20:07.546812;2021-08-09 12:19:58.243640;2021-08-09 12:20:08.250654;4;68
1093;59.1;23.8;2021-08-09 12:20:25.588561;2021-08-09 12:20:16.376585;2021-08-09 12:20:26.387165;5;68
1094;58.9;23.7;2021-08-09 12:20:43.634339;2021-08-09 12:20:34.204517;2021-08-09 12:20:44.214669;6;68
1095;58.6;23.7;2021-08-09 12:20:59.673283;2021-08-09 12:20:51.105269;2021-08-09 12:21:01.116011;7;68
1096;58.6;23.7;2021-08-09 12:21:15.708183;2021-08-09 12:21:07.202161;2021-08-09 12:21:17.210628;8;68
1097;59.3;23.8;2021-08-09 12:21:37.759666;2021-08-09 12:21:28.440467;2021-08-09 12:21:38.450992;9;68
1098;59.0;23.8;2021-08-09 12:21:53.840177;2021-08-09 12:21:44.526060;2021-08-09 12:21:54.534681;10;68
1099;59.3;23.8;2021-08-09 12:22:17.931733;2021-08-09 12:22:08.752438;2021-08-09 12:22:18.762669;11;68
1100;58.3;23.8;2021-08-09 12:22:35.986689;2021-08-09 12:22:26.088176;2021-08-09 12:22:36.098643;12;68
1101;58.2;23.8;2021-08-09 12:22:52.026034;2021-08-09 12:22:42.248321;2021-08-09 12:22:52.258677;13;68
1102;58.5;23.8;2021-08-09 12:23:08.059584;2021-08-09 12:22:58.755894;2021-08-09 12:23:08.762664;14;68
1103;58.7;23.8;2021-08-09 12:23:24.097544;2021-08-09 12:23:15.580003;2021-08-09 12:23:25.590601;15;68
1104;58.7;23.8;2021-08-09 12:23:44.148716;2021-08-09 12:23:34.238517;2021-08-09 12:23:44.246664;0;69
1105;59.4;23.7;2021-08-09 12:24:10.216215;2021-08-09 12:24:01.162149;2021-08-09 12:24:11.172837;1;69
1106;59.1;23.7;2021-08-09 12:24:28.263323;2021-08-09 12:24:18.592505;2021-08-09 12:24:28.603920;2;69
1107;59.5;23.7;2021-08-09 12:24:44.307470;2021-08-09 12:24:35.412666;2021-08-09 12:24:45.422659;3;69
1108;59.5;23.7;2021-08-09 12:25:00.351761;2021-08-09 12:24:51.480271;2021-08-09 12:25:01.490660;4;69
1109;59.4;23.7;2021-08-09 12:25:18.399523;2021-08-09 12:25:08.905236;2021-08-09 12:25:18.914652;5;69
1110;59.3;23.7;2021-08-09 12:25:36.447745;2021-08-09 12:25:27.058475;2021-08-09 12:25:37.066676;6;69
1111;59.1;23.7;2021-08-09 12:25:54.495635;2021-08-09 12:25:44.702051;2021-08-09 12:25:54.710677;7;69
1112;58.9;23.7;2021-08-09 12:26:10.468749;2021-08-09 12:26:01.440680;2021-08-09 12:26:11.450616;8;69
1113;59.0;23.8;2021-08-09 12:26:26.468420;2021-08-09 12:26:18.160301;2021-08-09 12:26:28.170640;9;69
1114;58.8;23.7;2021-08-09 12:26:42.488367;2021-08-09 12:26:34.180074;2021-08-09 12:26:44.190753;10;69
1115;58.7;23.7;2021-08-09 12:26:58.515337;2021-08-09 12:26:50.195853;2021-08-09 12:27:00.202675;11;69
1116;58.7;23.7;2021-08-09 12:27:16.546661;2021-08-09 12:27:07.268576;2021-08-09 12:27:17.278709;12;69
1117;58.7;23.8;2021-08-09 12:27:32.577216;2021-08-09 12:27:23.228023;2021-08-09 12:27:33.234657;13;69
1118;59.0;23.7;2021-08-09 12:27:48.628163;2021-08-09 12:27:40.233956;2021-08-09 12:27:50.242674;14;69
1119;59.0;23.7;2021-08-09 12:28:06.677151;2021-08-09 12:27:57.503329;2021-08-09 12:28:07.513918;15;69
1120;59.2;23.7;2021-08-09 12:28:24.716514;2021-08-09 12:28:16.705051;2021-08-09 12:28:26.714700;0;70
1121;59.1;23.7;2021-08-09 12:28:46.778519;2021-08-09 12:28:37.376157;2021-08-09 12:28:47.386621;1;70
1122;59.5;23.7;2021-08-09 12:29:04.834717;2021-08-09 12:28:55.278123;2021-08-09 12:29:05.286666;2;70
1123;59.7;23.7;2021-08-09 12:29:20.876405;2021-08-09 12:29:12.587100;2021-08-09 12:29:22.598342;3;70
1124;59.8;23.7;2021-08-09 12:29:36.918934;2021-08-09 12:29:28.875298;2021-08-09 12:29:38.882663;4;70
1125;59.7;23.6;2021-08-09 12:29:54.962333;2021-08-09 12:29:46.732949;2021-08-09 12:29:56.742656;5;70
1126;59.5;23.6;2021-08-09 12:30:15.011099;2021-08-09 12:30:05.592387;2021-08-09 12:30:15.603126;6;70
1127;59.5;23.6;2021-08-09 12:30:33.052384;2021-08-09 12:30:23.673867;2021-08-09 12:30:33.682632;7;70
1128;59.5;23.7;2021-08-09 12:30:49.090011;2021-08-09 12:30:40.642197;2021-08-09 12:30:50.652725;8;70
1129;59.5;23.7;2021-08-09 12:31:07.129179;2021-08-09 12:30:57.468336;2021-08-09 12:31:07.478929;9;70
1130;59.5;23.7;2021-08-09 12:31:23.161924;2021-08-09 12:31:13.226107;2021-08-09 12:31:23.227196;10;70
1131;59.3;23.7;2021-08-09 12:31:37.196338;2021-08-09 12:31:29.130904;2021-08-09 12:31:39.138679;11;70
1132;59.3;23.7;2021-08-09 12:31:55.235782;2021-08-09 12:31:46.326596;2021-08-09 12:31:56.334688;12;70
1133;59.3;23.7;2021-08-09 12:32:11.268827;2021-08-09 12:32:02.693779;2021-08-09 12:32:12.702654;13;70
1134;59.3;23.7;2021-08-09 12:32:29.308629;2021-08-09 12:32:19.888437;2021-08-09 12:32:29.898721;14;70
1135;59.3;23.7;2021-08-09 12:32:45.345767;2021-08-09 12:32:37.156152;2021-08-09 12:32:47.166606;15;70
1136;59.4;23.7;2021-08-09 12:33:05.388365;2021-08-09 12:32:56.428703;2021-08-09 12:33:06.438704;0;71
1137;59.4;23.7;2021-08-09 12:34:31.578949;2021-08-09 12:34:22.968773;2021-08-09 12:34:32.980090;1;71
1138;59.5;23.6;2021-08-09 12:34:49.618948;2021-08-09 12:34:40.795317;2021-08-09 12:34:50.802669;2;71
1139;59.4;23.6;2021-08-09 12:35:07.658827;2021-08-09 12:34:57.817689;2021-08-09 12:35:07.826658;3;71
1140;59.5;23.6;2021-08-09 12:35:23.696265;2021-08-09 12:35:14.002405;2021-08-09 12:35:24.010671;4;71
1141;59.6;23.6;2021-08-09 12:35:41.736218;2021-08-09 12:35:32.214510;2021-08-09 12:35:42.222863;5;71
1142;59.6;23.6;2021-08-09 12:35:59.776209;2021-08-09 12:35:50.776052;2021-08-09 12:36:00.786652;6;71
1143;59.6;23.6;2021-08-09 12:36:17.816323;2021-08-09 12:36:08.844987;2021-08-09 12:36:18.854678;7;71
1144;59.6;23.6;2021-08-09 12:36:33.849661;2021-08-09 12:36:25.385626;2021-08-09 12:36:35.394830;8;71
1145;59.5;23.6;2021-08-09 12:36:51.889611;2021-08-09 12:36:43.135263;2021-08-09 12:36:53.146623;9;71
1146;59.5;23.7;2021-08-09 12:37:07.927009;2021-08-09 12:36:59.064566;2021-08-09 12:37:09.074639;10;71
1147;59.4;23.7;2021-08-09 12:37:23.961614;2021-08-09 12:37:15.245393;2021-08-09 12:37:25.256005;11;71
1148;59.4;23.7;2021-08-09 12:37:41.998329;2021-08-09 12:37:32.586207;2021-08-09 12:37:42.594610;12;71
1149;59.4;23.7;2021-08-09 12:37:58.029232;2021-08-09 12:37:48.526900;2021-08-09 12:37:58.534649;13;71
1150;59.4;23.7;2021-08-09 12:38:16.067255;2021-08-09 12:38:07.102926;2021-08-09 12:38:17.110713;14;71
1151;59.4;23.7;2021-08-09 12:38:34.105415;2021-08-09 12:38:24.534278;2021-08-09 12:38:34.542662;15;71
1152;59.4;23.7;2021-08-09 12:38:52.147912;2021-08-09 12:38:43.830311;2021-08-09 12:38:53.838644;0;72
1153;59.9;23.6;2021-08-09 12:39:22.210227;2021-08-09 12:39:12.771644;2021-08-09 12:39:22.782667;1;72
1154;59.8;23.7;2021-08-09 12:39:38.246650;2021-08-09 12:39:29.876073;2021-08-09 12:39:39.886672;2;72
1155;59.7;23.7;2021-08-09 12:39:56.285898;2021-08-09 12:39:47.297790;2021-08-09 12:39:57.306681;3;72
1156;59.7;23.6;2021-08-09 12:40:14.325439;2021-08-09 12:40:04.972481;2021-08-09 12:40:14.983062;4;72
1157;59.7;23.6;2021-08-09 12:40:30.361976;2021-08-09 12:40:22.183869;2021-08-09 12:40:32.190633;5;72
1158;59.7;23.7;2021-08-09 12:40:50.407859;2021-08-09 12:40:41.557380;2021-08-09 12:40:51.566654;6;72
1159;59.6;23.7;2021-08-09 12:41:08.447480;2021-08-09 12:40:59.615215;2021-08-09 12:41:09.622652;7;72
1160;59.4;23.7;2021-08-09 12:41:26.486775;2021-08-09 12:41:16.567888;2021-08-09 12:41:26.577138;8;72
1161;59.3;23.7;2021-08-09 12:41:42.523682;2021-08-09 12:41:33.211799;2021-08-09 12:41:43.218657;9;72
1162;59.3;23.7;2021-08-09 12:41:58.556671;2021-08-09 12:41:49.382074;2021-08-09 12:41:59.390772;10;72
1163;59.2;23.7;2021-08-09 12:42:14.594763;2021-08-09 12:42:05.230947;2021-08-09 12:42:15.238749;11;72
1164;59.2;23.7;2021-08-09 12:42:30.630313;2021-08-09 12:42:22.600493;2021-08-09 12:42:32.606672;12;72
1165;59.2;23.7;2021-08-09 12:42:46.667302;2021-08-09 12:42:38.599148;2021-08-09 12:42:48.609649;13;72
1166;59.1;23.7;2021-08-09 12:43:04.706843;2021-08-09 12:42:56.161795;2021-08-09 12:43:06.170668;14;72
1167;59.1;23.8;2021-08-09 12:43:22.750331;2021-08-09 12:43:13.837126;2021-08-09 12:43:23.846677;15;72
1168;59.2;23.8;2021-08-09 12:43:42.792670;2021-08-09 12:43:33.087321;2021-08-09 12:43:43.094646;0;73
1169;59.4;23.7;2021-08-09 12:44:04.845327;2021-08-09 12:43:54.911873;2021-08-09 12:44:04.918635;1;73
1170;59.5;23.7;2021-08-09 12:44:20.878277;2021-08-09 12:44:12.134848;2021-08-09 12:44:22.142771;2;73
1171;59.7;23.7;2021-08-09 12:44:38.917809;2021-08-09 12:44:29.249274;2021-08-09 12:44:39.258680;3;73
1172;59.7;23.7;2021-08-09 12:44:54.954786;2021-08-09 12:44:45.651730;2021-08-09 12:44:55.658673;4;73
1173;59.7;23.7;2021-08-09 12:45:12.994526;2021-08-09 12:45:03.735397;2021-08-09 12:45:13.742654;5;73
1174;59.7;23.6;2021-08-09 12:45:31.161395;2021-08-09 12:45:22.624168;2021-08-09 12:45:32.634668;6;73
1175;59.7;23.7;2021-08-09 12:45:49.201572;2021-08-09 12:45:40.582415;2021-08-09 12:45:50.590628;7;73
1176;59.5;23.7;2021-08-09 12:46:07.208537;2021-08-09 12:45:57.567760;2021-08-09 12:46:07.578653;8;73
1177;59.5;23.7;2021-08-09 12:46:23.264090;2021-08-09 12:46:14.367330;2021-08-09 12:46:24.374698;9;73
1178;59.4;23.7;2021-08-09 12:46:39.339550;2021-08-09 12:46:30.382243;2021-08-09 12:46:40.390712;10;73
1179;59.3;23.7;2021-08-09 12:46:55.378525;2021-08-09 12:46:46.372251;2021-08-09 12:46:56.382670;11;73
1180;59.2;23.7;2021-08-09 12:47:13.417307;2021-08-09 12:47:03.536052;2021-08-09 12:47:13.546845;12;73
1181;59.2;23.7;2021-08-09 12:47:27.450223;2021-08-09 12:47:19.335784;2021-08-09 12:47:29.342669;13;73
1182;59.1;23.7;2021-08-09 12:47:47.503190;2021-08-09 12:47:37.848993;2021-08-09 12:47:47.859614;14;73
1183;59.1;23.7;2021-08-09 12:48:03.544738;2021-08-09 12:47:55.162233;2021-08-09 12:48:05.170616;15;73
1184;59.2;23.7;2021-08-09 12:48:23.596084;2021-08-09 12:48:14.539758;2021-08-09 12:48:24.546688;0;74
1185;59.7;23.7;2021-08-09 12:49:37.787381;2021-08-09 12:49:28.595945;2021-08-09 12:49:38.606743;1;74
1186;59.8;23.6;2021-08-09 12:49:55.833855;2021-08-09 12:49:46.128504;2021-08-09 12:49:56.139075;2;74
1187;59.8;23.6;2021-08-09 12:50:11.876300;2021-08-09 12:50:02.711178;2021-08-09 12:50:12.718717;3;74
1188;59.9;23.6;2021-08-09 12:50:27.913199;2021-08-09 12:50:19.409538;2021-08-09 12:50:29.418660;4;74
1189;59.9;23.7;2021-08-09 12:50:47.965208;2021-08-09 12:50:38.009514;2021-08-09 12:50:48.018620;5;74
1190;59.8;23.7;2021-08-09 12:51:06.010650;2021-08-09 12:50:57.260257;2021-08-09 12:51:07.270804;6;74
1191;59.8;23.7;2021-08-09 12:51:24.059911;2021-08-09 12:51:15.222916;2021-08-09 12:51:25.230632;7;74
1192;59.7;23.7;2021-08-09 12:51:40.098391;2021-08-09 12:51:32.050769;2021-08-09 12:51:42.058654;8;74
1193;59.6;23.7;2021-08-09 12:51:58.148213;2021-08-09 12:51:48.412575;2021-08-09 12:51:58.422680;9;74
1194;59.5;23.7;2021-08-09 12:52:14.186822;2021-08-09 12:52:04.395674;2021-08-09 12:52:14.406700;10;74
1195;59.3;23.7;2021-08-09 12:52:30.229553;2021-08-09 12:52:20.329036;2021-08-09 12:52:30.338810;11;74
1196;59.2;23.7;2021-08-09 12:52:46.272298;2021-08-09 12:52:37.538959;2021-08-09 12:52:47.546685;12;74
1197;59.2;23.7;2021-08-09 12:53:02.311353;2021-08-09 12:52:53.466444;2021-08-09 12:53:03.474638;13;74
1198;59.1;23.7;2021-08-09 12:53:20.357369;2021-08-09 12:53:11.341821;2021-08-09 12:53:21.350615;14;74
1199;59.2;23.7;2021-08-09 12:53:38.407622;2021-08-09 12:53:28.632591;2021-08-09 12:53:38.643216;15;74
1200;59.3;23.7;2021-08-09 12:53:56.453825;2021-08-09 12:53:48.314030;2021-08-09 12:53:58.322680;0;75
1201;59.5;23.8;2021-08-09 12:54:16.503542;2021-08-09 12:54:08.320561;2021-08-09 12:54:18.330655;1;75
1202;59.5;23.7;2021-08-09 12:54:34.553827;2021-08-09 12:54:25.662068;2021-08-09 12:54:35.670655;2;75
1203;59.5;23.7;2021-08-09 12:54:52.600046;2021-08-09 12:54:42.836437;2021-08-09 12:54:52.847016;3;75
1204;59.6;23.7;2021-08-09 12:55:08.639238;2021-08-09 12:54:59.610962;2021-08-09 12:55:09.618622;4;75
1205;59.7;23.7;2021-08-09 12:55:26.689405;2021-08-09 12:55:17.841034;2021-08-09 12:55:27.850722;5;75
1206;59.6;23.6;2021-08-09 12:55:44.735804;2021-08-09 12:55:36.645671;2021-08-09 12:55:46.654625;6;75
1207;59.6;23.7;2021-08-09 12:56:02.782084;2021-08-09 12:55:54.669600;2021-08-09 12:56:04.678661;7;75
1208;59.6;23.7;2021-08-09 12:56:20.828419;2021-08-09 12:56:11.428395;2021-08-09 12:56:21.438592;8;75
1209;59.5;23.7;2021-08-09 12:56:36.871393;2021-08-09 12:56:27.743455;2021-08-09 12:56:37.754731;9;75
1210;59.4;23.7;2021-08-09 12:56:52.910302;2021-08-09 12:56:43.877670;2021-08-09 12:56:53.886697;10;75
1211;59.4;23.8;2021-08-09 12:57:14.967441;2021-08-09 12:57:06.551439;2021-08-09 12:57:16.561931;11;75
1212;59.3;23.7;2021-08-09 12:57:31.010443;2021-08-09 12:57:22.432400;2021-08-09 12:57:32.442655;12;75
1213;59.2;23.7;2021-08-09 12:57:48.958282;2021-08-09 12:57:39.970976;2021-08-09 12:57:49.978641;13;75
